,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/imforseersanjay/status/1675628357671866368#m,"#Reliance Retail-owned robotics firm @Addverb expects to cross  ₹8,000-crore revenue mark in five years, with scaling up of manufacturing operations and diversifying target market base. @RelianceIndustries @RelianceJio @RelianceDigital @RelianceMobile https://www.business-standard.com/companies/news/addverb-eyes-rs-8-000-cr-revenue-to-invest-rs-500-cr-in-manufacturing-123070200456_1.html","Jul 2, 2023 · 10:11 PM UTC",0,0
1,https://twitter.com/MOT_FNO/status/1675607854378545155#m,"Intraday stock levels for July 3rd,2023  RELIANCE  #reliance #RelianceIndustries #StockMarket #stockstobuy #StocksInFocus","Jul 2, 2023 · 8:50 PM UTC",0,1
2,https://twitter.com/Seprisagi/status/1675575902342877185#m,"2 #AJIOLife #Reliance #vineethnair  tried reschedlng pick up, recvd OTP 4 pick up bt no 1 came. Evrydy I recve a msg tht pick up is scheduled bt no pick up happns. Do u evn hv a custmr svc dpt?#vineethnair","Jul 2, 2023 · 6:43 PM UTC",0,1
3,https://twitter.com/Naveen_bala05/status/1675574424672653312#m,I'm already 48 kg only . Your r my best teacher and My inspiration.   I starter with 7k investment now sitting profit with 1.31 lakh more than my current salary . (My monthly salary 18k🤣) .   Thank you lot sir .  #NiftyBank #niftyOptions #nifty #reliance #HDFC,"Jul 2, 2023 · 6:37 PM UTC",0,0
4,https://twitter.com/kijeka/status/1675572797425475585#m,"This #Plastic Bag Free Day, let's take a stand against plastic #pollution. By reducing our #reliance on #plastic bags, we can make a significant difference in preserving our #environment and #safeguarding #wildlife. Let's opt for #eco-friendly alternatives. #GoGreen #saveearth","Jul 2, 2023 · 6:31 PM UTC",1,0
5,https://twitter.com/RanveeraRavi/status/1675566724622733312#m,AJIO Scam⚠️ @AJIOLife गलत प्रोडक्ट डिलीवरी करता है और Return करने पर रिक्वेस्ट को दो-तीन बार Cancel कर चुका है।  डेनिम शर्ट दिखाकर नॉर्मल शर्ट की डिलीवरी करना गलत है। इस तरह से #Reliance कंपनी ग्राहकों को ठगने का काम कर रही है। बंद करो कस्टमर को ठगने का काम।,"Jul 2, 2023 · 6:06 PM UTC",3,3
6,https://twitter.com/honky_tonk/status/1675558704878587904#m,We trust the Cosmos Orchestra.  宇宙オーケストラを信頼。 #orchestra #totality #Oneness #reliance #NowIsAll,"Jul 2, 2023 · 5:35 PM UTC",6,0
7,https://twitter.com/SimilarStocks/status/1675551985049694208#m,30th June (Friday) - Cash Market 🔁   #sgxnifty #fiis #fiidata #banknifty #nifty #sensex #sebi #hdfcbank #stockmarket #hdfcamc #maruti #tatamotors #reliance #niftybank #icicibank,"Jul 2, 2023 · 5:08 PM UTC",2,0
8,https://twitter.com/me_inan_/status/1675541671512256513#m,#ambani #reliance,"Jul 2, 2023 · 4:27 PM UTC",0,0
9,https://twitter.com/adrakwali/status/1675535591205900288#m,Launched by #Reliance,"Jul 2, 2023 · 4:03 PM UTC",1,0
10,https://twitter.com/MagicNifty/status/1675512408390135808#m,#Reliance 𝐜𝐡𝐚𝐫𝐭 𝐬𝐭𝐮𝐝𝐲!!  𝐑𝐞𝐥𝐢𝐚𝐧𝐜𝐞 𝐦𝐢𝐠𝐡𝐭 𝐭𝐞𝐬𝐭 𝟐𝟒𝟎𝟎 𝐳𝐨𝐧𝐞 !!  #𝐫𝐞𝐥𝐚𝐢𝐧𝐜𝐞 #nifty #banknifty,"Jul 2, 2023 · 2:31 PM UTC",1,1
11,https://twitter.com/WealthXplorer/status/1675511685048565760#m,#Reliance Trade Setup https://in.tradingview.com/chart/RELIANCE/7ExDu910-Reliance-Trade-Setup/,"Jul 2, 2023 · 2:28 PM UTC",0,0
12,https://twitter.com/TJWalkerHabit/status/1675495075172831233#m,No man is an island #shorts #reliant #reliance #dependent #life #productivity,"Jul 2, 2023 · 1:22 PM UTC",1,0
13,https://twitter.com/BizTakOfficial/status/1675486399049375745#m,विदेशी बैंकों की मदद से 1 से 1.5 अरब डॉलर का कर्ज़ जुटाने की कोशिश में है रिलायंस इंडस्ट्रीज। 5G नेटवर्क को लेकर कुछ बड़ा सोच रहे हैं मुकेश अंबानी।   क्या अब एयरटेल और Vi को होना चाहिए परेशान? #5GService #MukeshAbani #Reliance | @shreyaworld100,"Jul 2, 2023 · 12:47 PM UTC",5,0
14,https://twitter.com/superstockideas/status/1675484551219650560#m,Performance fr H1 23 #HDFC 7% #Larsen 20% #Reliance 0% #HDFCLife 15% #HeroMoto 12% #Kotak 1% #UnitedSpirits 5% #Nippon 17% #ACC -25% #GodrejIndustries 21% #HCLTech 15% #Infosys -11% #TataChemical 7% #NASDAQ100 #ETF 38% #ICICILombard 9% #BajajAuto 22% #SunPharma 5% #Nifty #Nifty50,"Jul 2, 2023 · 12:40 PM UTC",3,1
15,https://twitter.com/IndianWarren07/status/1675478559543148544#m,*MRF* नही *Reliance* भी नही;  ये *SHARE* है बाज़ार का असली *बादशाह*  Watch Now👁️👁️ 👇🏻👇🏻👇🏻 https://invidious.lanterne-rouge.info/yjFElbHVA7s #StockMarket #investing #education #India #ShareMarket #sharebazar #investor #stockmarketclasses #mrf #reliance #HDFCBank,"Jul 2, 2023 · 12:16 PM UTC",1,0
16,https://twitter.com/stoxtrainer/status/1675475667948023808#m,Top 4 Bluechip Stocks having the highest amount of free cash flows in 2023 (Hashtags: #ApolloTyres #India #Reliance #Wipro #Stocks #Markets #Bullrun #Banknifty #Trader #Nifty #BreakoutStocks #Sensex #Adanigroup #SgxNifty )  https://invidious.lanterne-rouge.info/shorts/8411xsoPlOY?feature=share,"Jul 2, 2023 · 12:05 PM UTC",1,0
