,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/patilhrishi143/status/1675209813247025155#m,"#Reliance #relianceindustries :- waiting for completion Inv. H&S.  #Biocon , #Sunpharma & #TECHmech","Jul 1, 2023 · 6:28 PM UTC",0,0
1,https://twitter.com/drritesh1212/status/1675209779676065792#m,Proud to be affiliated with Best Multi-Specialty Hospital  #Reliance,"Jul 1, 2023 · 6:28 PM UTC",0,0
2,https://twitter.com/newstruthliz/status/1675206199615143939#m,"#TwitterDown & instead of #transparency, @ElonMusk is making up things so he can #impose limits that will reduce #usage & #reliance on @Twitter, which will #weaken the #SocialMedia platform & its #profitability.","Jul 1, 2023 · 6:14 PM UTC",0,0
3,https://twitter.com/stoxtrainer/status/1675205034357952512#m,Top 4 Large Cap Stocks under Rs.300 that can be invested for next 6 years (Hashtags: #India #Reliance #Wipro #Stocks #Markets #Bullrun #Incometax #Trader #Nifty #Bse #BreakoutStocks #Sensex #Adanigroup #SgxNifty #IpoAlert #Phonepe)  https://youtube.com/shorts/YtbWHaXMYvU?feature=share,"Jul 1, 2023 · 6:09 PM UTC",3,0
4,https://twitter.com/Darpanp66775628/status/1675188720847454209#m,"I attached two photos hereby, just want to show how jio 5G and 4G network speed. Even in 5G I m unable to search in Google. #JioTrue5G #jio #reliancejio #Reliance #Airtel","Jul 1, 2023 · 5:04 PM UTC",0,1
5,https://twitter.com/bull_vs_bear_/status/1675188061301534720#m,It’s time for #reliance to take #nifty50 to new high,"Jul 1, 2023 · 5:02 PM UTC",0,2
6,https://twitter.com/Fin_Wizz/status/1675187650331033600#m,Reliance subsidiary fined Rs. 7 lakh for fraudulent trade practices in Nifty options Source:#bse #RELIANCE #finwizz #Nifty #StockMarketindia,"Jul 1, 2023 · 5:00 PM UTC",0,0
7,https://twitter.com/riteshvnspraja1/status/1675187472266043393#m,"Bsdk #JIO walo baat to aisi pelted hi ki #4G chal raha hai, #5G aa raha hai. ❤️De G yaha #2G bhi dhang ka nhi chal raha hai. MC rate bada rahe ho yo service bhi do.  #Reliance #JIO #MukeshAmbani #reliancejio","Jul 1, 2023 · 4:59 PM UTC",0,0
8,https://twitter.com/deepika63379858/status/1675182981349081089#m,Stocks In News |   #Reliance Industries sells 1.23 crore compulsory convertible preference shares of Viacom18  #nse #bse #sensex #nifty50 #banknifty @nifty @niftybank #sharemarket #indiansharemarket,"Jul 1, 2023 · 4:42 PM UTC",2,0
9,https://twitter.com/searchingvalue/status/1675180603527041025#m,#Reliance #hdfcbank #kotakbank #tcs  ka time bhi aayega.   Pakka ayega . all these four stocks are in the consolidation face and when they will break out perhaps by #sept 23 then they will start journey of doubling up in next two years .,"Jul 1, 2023 · 4:32 PM UTC",0,0
10,https://twitter.com/market_announce/status/1675174361765150720#m,RELIANCE 📢  #RELIANCE - Company update https://www.bseindia.com/xml-data/corpfiling/AttachLive/0f0aae7f-2214-4d85-ac65-0b531b2fff46.pdf #investing,"Jul 1, 2023 · 4:07 PM UTC",0,0
11,https://twitter.com/AbhayKumarJain_/status/1675170986172338177#m,मुकेश अंबानी (Mukesh Ambani) की रिलायंस इंडस्ट्रीज (Reliance industries) के ऑनलाइन होलसेल प्लेटफार्म जियोमार्ट (JioMart) ने 1 हजार से अधिक... https://www.abhaykumarjain.in/2023/06/retrenchment-of-more-than-1-thousand-employees-from-jiomart-company-will-now-lay-off-more-employees.html #abhaykumarjain #jiomart #jiomartbestivalthaali #mukeshambani #mukesh #reliance #reliancejio #jiomartlayoff,"Jul 1, 2023 · 3:54 PM UTC",1,0
12,https://twitter.com/ShivzzL/status/1675166400565104648#m,RIP JIO SERVICE'S IN BARAMULLA KASHMIR Rest In Peace 🕊️ #jio #Reliance #reliancejio #airtel,"Jul 1, 2023 · 3:36 PM UTC",0,0
