,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/YorkPullmanBus/status/1713283196022837298#m,"Thank you to the 1000’s of people who travelled with us this year on the 197 Raceday Shuttle bus, we hope you all have a fantastic time at York Racecourse and out in our great city   See you all next year from us all #yorkpullman #reliance #firstyork #Connexions @yorkracecourse","Oct 14, 2023 · 7:58 PM UTC",13,0
1,https://twitter.com/kamisama_kotoba/status/1713279758568743095#m,"If there is no courage to say ""I'm sorry"", an extremely troublesome thing comes up.  「ご免なさい」と言う勇気がないと、随分面倒臭いことになりますネ。 #courage #Oneness #reliance","Oct 14, 2023 · 7:45 PM UTC",1,0
2,https://twitter.com/BizTakOfficial/status/1713246433082847314#m,देश के सबसे अमीर उद्योगपति मुकेश अंबानी का सबसे Exclusive Interview देखिये और देश के लोगों के बारे में उनकी सोच को सुनिए। अंबानी और पत्रकार राजदीप सरदेसाई का ये वीडियो सोशल मीडिया पर वायरल है। #MukeshAmbani #Mumbai #Reliance | @sardesairajdeep,"Oct 14, 2023 · 5:32 PM UTC",13,0
3,https://twitter.com/armaandse/status/1713220896218083477#m,I bought walnut from Reliance Mart sector 85 Irish Broadway. In 2 days walnuts smell like rotten and they became blackish and store is denying to accept now. Wow#reliancefresh #Reliance #reliancemart #mukeshambani #ajtak #CNBC #FSSAI #bharat #gurgaon #sector84 @reliancegroup,"Oct 14, 2023 · 3:51 PM UTC",0,1
4,https://twitter.com/News18TamilNadu/status/1713211793919918319#m,40 ஆண்டுகளுக்கு பிறகு இந்தியாவில் ஒலிம்பிக் கமிட்டி மாநாடு நடத்துவது வரலாற்று சாதனை - பிரதமர் மோடி  #Reliance #TheRelianceFoundation #IOC #PMModi,"Oct 14, 2023 · 3:14 PM UTC",18,2
5,https://twitter.com/OnlyVimal_India/status/1713207452957819367#m,"Only Vimal salutes the unwavering spirit of our men in blue and their stellar game against our neighbors. Congratulations, Team India!  #OnlyVimal #Reliance #RelianceIndustries #IndVsPak #ICCWorldCup2023 #IndianCricketTeam","Oct 14, 2023 · 2:57 PM UTC",11,2
6,https://twitter.com/GeorgiaGullini/status/1713206724025635294#m,Georgia Gullini congratulates Team India on their outstanding victory! #GeorgiaGullini #Reliance #RelianceIndustries #IndVsPak #ICCWorldCup2023 #IndianCricketTeam #BleedBlue,"Oct 14, 2023 · 2:54 PM UTC",5,1
7,https://twitter.com/News18TamilNadu/status/1713203885219913944#m,ஒலிம்பிக் கமிட்டி மாநாட்டின் துவக்க நிகழ்ச்சியில் நீடா அம்பானி உரை  #IOC #Reliance,"Oct 14, 2023 · 2:43 PM UTC",6,1
8,https://twitter.com/vanmoreprashant/status/1713201947979985368#m,am i allow to say mene bola tha?  #reliance,"Oct 14, 2023 · 2:35 PM UTC",0,0
9,https://twitter.com/tanosiisupi_bot/status/1713196711001112890#m,"I trust complete power. Thus, now is all.  完全な力を信頼。 ゆえに、今がすべて。 #InvisiblePower #reliance #NowIsAll #ecstasy","Oct 14, 2023 · 2:15 PM UTC",4,0
10,https://twitter.com/shailly1988/status/1713154951827059062#m,There is no trolly in smart bazar waiting since 45 min. Strange Really bad management at #reliance #smartbazar at Noida Gaur City Mall #gaurcity,"Oct 14, 2023 · 11:29 AM UTC",0,0
11,https://twitter.com/mssrihari_rta/status/1713145802737209813#m,"#WeeklyStockAnalysis #StockMarketindia   The markets were choppy last week   - #ITs crashed but recovered   - #auto's broke out  - #banks heading nowhere  - #Reliance halted its fall   Will there be a direction next week ? October Week 3, 2023 updates https://mssrihari.blogspot.com/2023/10/weekly-analysis-bluechip-stocks-week-3.html","Oct 14, 2023 · 10:52 AM UTC",1,1
12,https://twitter.com/TV9Marathi/status/1713142204368052377#m,"Jio AirFiber कनेक्शन कसे मिळवता येणार, इंटरनेचा 100 एमबीपीएस वेग मिळणार https://www.tv9marathi.com/web-stories/reliance-jio-wireless-internet-service-what-are-the-plans #JioAirFiber #Reliance #Jio","Oct 14, 2023 · 10:38 AM UTC",2,0
13,https://twitter.com/ShortCartels/status/1713140954775888167#m,STOCK TRADE  .                    #zeel #ITC #NTPC #reliance #mrf #nifty #banknifty #tatamotors #Britannia #stocktowatch #gnfc #adaniports #coalindia #sail #coalindia #TCS #voltas #godrejconsumer #vedl #tatachem #sbin #crude #crudeoil,"Oct 14, 2023 · 10:33 AM UTC",1,0
14,https://twitter.com/ShortCartels/status/1713140199411032240#m,STOCK TRADE  .                    #zeel #ITC #NTPC #reliance #mrf #nifty #banknifty #tatamotors #Britannia #stocktowatch #gnfc #adaniports #coalindia #sail #coalindia #TCS #voltas #godrejconsumer #vedl #tatachem #sbin #crude #crudeoil,"Oct 14, 2023 · 10:30 AM UTC",0,0
15,https://twitter.com/ShortCartels/status/1713139539689017611#m,STOCK TRADE  .                    #zeel #ITC #NTPC #reliance #mrf #nifty #banknifty #tatamotors #Britannia #stocktowatch #gnfc #adaniports #coalindia #sail #coalindia #TCS #voltas #godrejconsumer #vedl #tatachem #sbin #crude #crudeoil,"Oct 14, 2023 · 10:27 AM UTC",0,0
