,link,text,date,No_of_Likes,No_of_tweets
0,https://twitter.com/knowyour_trade/status/1698454137862492609#m,"#Reliance  The Daily chart of Reliance, Head n Shoulder ?","Sep 3, 2023 · 9:53 PM UTC",0,0
1,https://twitter.com/knowyour_trade/status/1698453460583174421#m,#Reliance Reliance broke the support line of 2416. Further more selling could take it down towards 2340. This Weekly chart shows a possible fall towards 2340. Or maybe even worse a possibility of 2200. Although this range has acted as a buying zone since April 2022. Bounce back ?,"Sep 3, 2023 · 9:50 PM UTC",1,2
2,https://twitter.com/OpS1mple/status/1698427103698670063#m,"#RELIANCE   Reliance Industries is currently trading within a defined range. Traders might consider a long position if the stock breaks above 2423, with the first target being the 200 EMA on the 15-minute chart. Additionally, there'... #frontpage_app","Sep 3, 2023 · 8:05 PM UTC",0,0
3,https://twitter.com/jainmanan958720/status/1698407845891629229#m,#Reliance #reliancejio #JioCare I want to ask how I can do this,"Sep 3, 2023 · 6:49 PM UTC",0,1
4,https://twitter.com/jainati13/status/1698400856234963203#m,Very Bad Service and Very Bad Representative even your Representative Mr Mohit Sir didn't know how to talk with customer even They Lie With us from last last 1.5 months And We are having All call  Recording of Mr Mohit how they talk to us. #justice #hp #Reliance @RelianceDigital,"Sep 3, 2023 · 6:21 PM UTC",2,0
5,https://twitter.com/maanapriyanshu/status/1698394763077230859#m,#jio #reliancejio #reliance @reliancejio #internet #speed #internetspeedmatters,"Sep 3, 2023 · 5:57 PM UTC",0,1
6,https://twitter.com/bigboard_theory/status/1698379593064001651#m,#nifty #nifty50 #sensex #banknifty #sharemarket #stockmarket #NiftyBank #StockMarketindia #MONEY #monday #Reliance #Infosys,"Sep 3, 2023 · 4:57 PM UTC",2,0
7,https://twitter.com/marketgmaster/status/1698371370261061732#m,"The Consolidation phase of market is over . The Market is going to give big moves till Diwali now , hope you all have bought some good blue chip stocks.  #NIFTYFUTURE #stockmarkets #Reliance #Bullish #bullrun #BullMarket","Sep 3, 2023 · 4:24 PM UTC",0,1
8,https://twitter.com/Jugaadutrader/status/1698365482875994525#m,maruti 10000 CE from 244 ------500 #Maruti #OptionsTrading #NiftyBank #niftyOptions #nifty #expiry #StockMarket #StocksInFocus #stockstowatch #target #Reliance #RVNL,"Sep 3, 2023 · 4:00 PM UTC",0,0
9,https://twitter.com/dhavalmodi007/status/1698364387248209924#m,Jio financial tomorrow  #Stock #StockToWatch #StocksToBuy #sensex #reliance,"Sep 3, 2023 · 3:56 PM UTC",0,0
10,https://twitter.com/Deepcha74430231/status/1698363553621967121#m,#kejari #Reliance #vishalmegamart #tpg #ajtak #Labour #ministry #nationlive #gunenderkapur #delhigoverment #dmart #airplazaretailholding #famemma19 #ashutoshtrivedi #abpnews,"Sep 3, 2023 · 3:53 PM UTC",0,1
11,https://twitter.com/Tilakshah95/status/1698359408751996935#m,"Jio Financial Services Circuit Filters Changed To 20% From 5% Effective From Sept 4, 2023. 🔥😉⚡📈❤️  #JioFin #stockstobuy #StockMarketindia #BREAKOUTSTOCKS #equity #stockstowatch #reliance #jio","Sep 3, 2023 · 3:36 PM UTC",4,0
12,https://twitter.com/Raj_Ranga2002/status/1698359130124100084#m,#StocksInFocus #StocksToTrade #StocksForSeptember  A view & Levels on  #Reliance #Bhel #Axisbank #Rblbank #Tvsmotors #Bharatforge #Hdfcbankstock & More    https://youtu.be/n10vAyiL6pY?si=ILfkXKcWqpBnTjKt,"Sep 3, 2023 · 3:35 PM UTC",3,0
13,https://twitter.com/dhanvifinserv/status/1698355426033816038#m,"JIO Financial circuit filter changed to 20% from 5% from Monday (04th September 2023), also stock will be out of T2T segment.  #bse #bseindia #JioFinancialServices #JioFinancial #Jio #JFSL #Reliance #reliancejio #RelianceIndustries #Dhanvi #dhanvifinserv","Sep 3, 2023 · 3:21 PM UTC",3,0
14,https://twitter.com/AshAshjeet/status/1698352709366431984#m,#reliance having good support near 2200-2250 .. Buy near suppy for tgt 2600-2700(reaiatance zone)  #StockMarket #NSE #BSE #Ambani,"Sep 3, 2023 · 3:10 PM UTC",0,1
15,https://twitter.com/Bajajtraderss/status/1698352525567803547#m,Tomorrow onwards Weekly Expiry will be as follows  Monday - Midcap Index  Tuesday- Finnifty  Wednesday- Banknifty  Thursday- Nifty  Friday- BSE Sensex  #zeel #reliance #nifty #banknifty #stocktowatch #stocktobuy #vedl #tatachem #ambuja #tatamotors #Britannia #gnfc #adaniports,"Sep 3, 2023 · 3:09 PM UTC",1,0
16,https://twitter.com/MyFnO/status/1698352496597479908#m,yes #RELIANCE did correct .. but OI is still high .. so the big guys are not out yet and bulls & bears are fighting it out with such big volumes in last few sessions its come down only little with the OI not giving up  .. so probably accumulation of positions ... it just needs a little turnaround and could trap the shorts .. especially if the market structure overall looking strong .. but of course need to wait for the strong confirmation of oi crack & price rise before making any judgement... it's just that its been rangebound for 3 years now.. and it is too big to miss out on an impending rally .. so lets see.. anyones game here,"Sep 3, 2023 · 3:09 PM UTC",7,1
17,https://twitter.com/SaanvyInvest/status/1698351891825258631#m,"#Banknifty 44100 - 44050 Support on Lowerside. Strong Support around 43700. On Higher side 44650 - 44700 seems resistance, 45050 may stiff to cross as of now. _ Saanvy Investments  #nifty50 #banknifty #sensex #Reliance","Sep 3, 2023 · 3:06 PM UTC",0,1
18,https://twitter.com/SaanvyInvest/status/1698351642654212506#m,"#Nifty 19200-19250 seems strong support. Fibo Level from 19990 to 19225, TGT may be 19520 - 19610 - 19700. _ Saanvy Investments  #nifty50 #NiftyBank #sensex #Reliance","Sep 3, 2023 · 3:06 PM UTC",0,1
